AccountNumber,CustomerID,AccountType,AccountBalance,DateAccountOpening,LastTransactionDate,BranchID,DateAccountClosing,BankerID
102517,2517,Savings,"4,196.47",5/19/2003,7/20/2019,21,,
100691,691,Savings,"8,537.12",6/19/2019,7/19/2019,14,,
102152,2152,Savings,"5,204.45",3/7/2017,7/19/2019,61,,
102292,2292,Savings,"5,034.07",1/6/2002,7/19/2019,57,,
101617,1617,Savings,"3,148.56",2/26/2006,7/18/2019,61,,
104752,4752,Savings,"5,635.35",5/19/2003,7/17/2019,28,,
100662,662,Savings,"1,420.55",6/16/2019,7/16/2019,12,,
102582,2582,Current,600.62,6/16/2019,7/16/2019,52,,
104437,4437,Savings,306.8,9/6/2017,7/16/2019,90,,
100522,522,Current,"3,665.49",9/9/2014,7/16/2019,35,,
103817,3817,Savings,"1,221.30",8/12/2014,7/16/2019,98,,
100272,272,Current,"4,457.06",8/12/2003,7/16/2019,57,,
103002,3002,Savings,"1,505.48",3/3/2008,7/15/2019,82,,
100617,617,Savings,875.63,2/17/2002,7/15/2019,69,,
103012,3012,Savings,"9,411.36",10/22/2016,7/14/2019,94,,
101997,1997,Current,"1,106.70",8/26/2000,7/14/2019,38,,
104897,4897,Current,"4,723.51",6/13/2002,7/12/2019,88,,
100357,357,Savings,"1,697.64",1/24/2000,7/12/2019,57,,
102092,2092,Current,"7,845.84",11/8/2018,7/11/2019,25,,
100537,537,Savings,"5,240.69",2/8/2011,7/11/2019,8,,
102917,2917,Current,"1,011.33",11/15/2006,7/11/2019,81,,
103747,3747,Current,"6,558.24",3/9/2015,7/10/2019,66,,
100542,542,Current,"3,825.70",1/26/2013,7/10/2019,99,,
102972,2972,Savings,"3,732.28",7/29/2012,7/10/2019,31,,
103932,3932,Savings,"1,104.43",10/26/2006,7/10/2019,59,,
104137,4137,Savings,"6,970.45",3/20/2002,7/10/2019,45,,
101867,1867,Savings,"1,313.76",2/5/2000,7/10/2019,35,,
101582,1582,Savings,"4,005.66",2/6/2009,7/9/2019,99,,
100847,847,Savings,"9,924.99",9/30/2013,7/8/2019,97,,
104157,4157,Current,715.79,9/4/2007,7/8/2019,82,,
102297,2297,Current,"3,416.19",3/31/2006,7/8/2019,67,,
102186,2186,Current,"5,958.43",6/7/2019,7/7/2019,97,,
102956,2956,Savings,"8,333.19",6/7/2019,7/7/2019,60,,
101882,1882,Savings,"8,468.37",4/30/2018,7/7/2019,45,,
102922,2922,Current,"9,334.33",3/4/2018,7/7/2019,28,,
104227,4227,Current,"1,643.78",8/25/2006,7/7/2019,44,,
104482,4482,Current,"1,988.64",9/27/2001,7/6/2019,1,,
102597,2597,Current,"1,468.64",7/28/2007,7/5/2019,27,,
102327,2327,Savings,"4,201.58",9/26/2014,7/3/2019,45,,
103432,3432,Savings,"1,653.67",10/6/2017,7/2/2019,55,,
102987,2987,Savings,"5,321.80",6/29/2015,7/2/2019,23,,
100227,227,Current,"6,239.54",3/17/2008,7/1/2019,51,,
101317,1317,Savings,"7,004.81",1/22/2008,7/1/2019,93,,
103197,3197,Current,"4,825.25",4/26/2007,7/1/2019,39,,
100937,937,Savings,"9,250.84",4/30/2015,6/30/2019,82,,
101562,1562,Savings,"2,562.26",12/10/2009,6/29/2019,31,,
104927,4927,Current,"2,862.79",7/18/2008,6/29/2019,1,,
100437,437,Current,"1,665.65",4/9/2003,6/29/2019,81,,
101512,1512,Current,"8,343.06",6/4/2001,6/29/2019,6,,
104596,4596,Current,"2,707.72",5/29/2019,6/28/2019,12,,
103642,3642,Savings,"5,594.41",9/21/2000,6/28/2019,95,,
100052,52,Current,"2,525.40",10/25/2015,6/27/2019,99,,
103202,3202,Savings,"7,776.24",9/13/2014,6/27/2019,14,,
102592,2592,Current,"7,291.69",2/12/2009,6/26/2019,31,,
101652,1652,Savings,"3,832.74",8/4/2005,6/25/2019,43,,
104177,4177,Current,"6,606.15",1/10/2014,6/24/2019,3,,
102242,2242,Current,"5,657.95",8/4/2006,6/24/2019,4,,
104692,4692,Current,"7,192.72",2/8/2006,6/24/2019,94,,
102677,2677,Current,"6,804.39",1/10/2017,6/23/2019,89,,
103282,3282,Current,"5,181.57",11/1/2011,6/23/2019,24,,
101087,1087,Savings,"8,521.79",12/23/2006,6/23/2019,24,,
100972,972,Current,"6,539.55",1/24/2017,6/22/2019,49,,
100837,837,Current,668.33,11/6/2003,6/22/2019,7,,
103992,3992,Current,"6,227.14",9/28/2018,6/21/2019,35,,
104452,4452,Savings,"7,138.35",2/17/2014,6/21/2019,23,,
103687,3687,Savings,"4,871.87",12/27/2013,6/21/2019,46,,
102737,2737,Current,594.9,4/8/2003,6/21/2019,78,,
104506,4506,Current,"8,617.47",5/21/2019,6/20/2019,74,,
104537,4537,Current,"6,668.96",8/4/2002,6/20/2019,43,,
101922,1922,Current,"9,945.59",2/21/2002,6/20/2019,46,,
101687,1687,Current,"3,474.05",1/11/2018,6/19/2019,33,,
102882,2882,Current,592.32,7/5/2009,6/19/2019,34,,
104867,4867,Savings,"2,242.01",5/22/2004,6/19/2019,11,,
102447,2447,Current,"1,673.76",1/8/2000,6/19/2019,77,,
101352,1352,Current,"3,715.95",9/10/2010,6/18/2019,16,,
102822,2822,Current,"9,892.13",2/23/2000,6/18/2019,76,,
104362,4362,Savings,"1,780.82",7/1/2010,6/17/2019,17,,
101762,1762,Current,"6,332.10",4/9/2005,6/17/2019,79,,
101132,1132,Savings,"1,800.97",10/14/2000,6/17/2019,29,,
100672,672,Savings,946,3/22/2017,6/16/2019,51,,
100657,657,Current,"8,698.48",9/25/2013,6/16/2019,64,,
101067,1067,Current,"5,632.61",3/30/2016,6/15/2019,46,,
102577,2577,Savings,"8,111.14",7/10/2016,6/13/2019,75,,
102492,2492,Current,"2,221.16",1/2/2016,6/13/2019,88,,
101042,1042,Current,"9,098.91",10/27/2017,6/12/2019,44,,
100822,822,Savings,646.15,2/16/2012,6/12/2019,66,,
103572,3572,Savings,"5,297.75",9/8/2010,6/12/2019,79,,
104792,4792,Current,"5,140.43",9/9/2000,6/12/2019,83,,
104197,4197,Current,"1,706.83",11/28/2018,6/11/2019,99,,
104957,4957,Savings,228.14,1/20/2017,6/11/2019,71,,
102707,2707,Current,"7,573.80",10/27/2014,6/11/2019,49,,
102557,2557,Savings,"5,001.87",6/7/2019,6/9/2019,98,,
103832,3832,Savings,"3,277.01",4/30/2019,6/8/2019,9,,
103542,3542,Current,"6,123.56",1/15/2018,6/8/2019,39,,
103162,3162,Savings,"2,939.05",12/24/2002,6/7/2019,31,,
102697,2697,Savings,"3,211.30",12/22/2017,6/5/2019,3,,
100812,812,Current,"3,535.42",1/31/2016,6/5/2019,68,,
103752,3752,Savings,883.18,6/22/2015,6/5/2019,47,,
104332,4332,Current,438.31,1/24/2011,6/5/2019,83,,
104522,4522,Current,"3,732.62",1/9/2007,6/4/2019,87,,
102567,2567,Current,"1,081.81",11/22/2016,6/3/2019,88,,
102657,2657,Current,"3,249.49",9/1/2009,6/3/2019,19,,
104487,4487,Savings,"8,649.97",3/12/2009,6/3/2019,96,,
102232,2232,Current,"9,220.75",6/30/2008,6/3/2019,8,,
101862,1862,Current,"7,279.81",2/25/2015,5/31/2019,6,,
101657,1657,Savings,"8,677.29",1/11/2004,5/31/2019,38,,
102952,2952,Current,"7,879.17",4/30/2019,5/30/2019,85,,
104107,4107,Current,"1,307.84",12/5/2015,5/30/2019,53,,
103512,3512,Current,"8,247.06",10/19/2009,5/30/2019,72,,
102257,2257,Current,"2,493.92",10/21/2017,5/29/2019,26,,
103127,3127,Current,"4,516.71",1/6/2016,5/29/2019,19,,
104592,4592,Savings,"7,485.06",4/13/2015,5/28/2019,26,,
101467,1467,Current,"7,175.54",4/3/2019,5/27/2019,29,,
103972,3972,Savings,"2,222.25",2/24/2014,5/27/2019,40,,
100982,982,Savings,"8,864.37",10/10/2002,5/27/2019,85,,
100852,852,Savings,"5,102.39",3/8/2012,5/26/2019,58,,
103187,3187,Savings,"7,809.61",7/12/2004,5/26/2019,74,,
103622,3622,Savings,"2,860.60",10/25/2002,5/26/2019,85,,
102372,2372,Current,918.04,9/25/2018,5/25/2019,25,,
102147,2147,Current,"8,042.81",12/8/2012,5/25/2019,44,,
101062,1062,Savings,"9,462.45",11/15/2014,5/24/2019,24,,
102967,2967,Current,"4,269.65",2/12/2018,5/23/2019,84,,
100137,137,Current,"6,931.20",2/23/2008,5/23/2019,36,,
102027,2027,Current,"6,865.10",8/18/2004,5/23/2019,76,,
100922,922,Savings,"5,839.65",5/29/2000,5/22/2019,44,,
101117,1117,Current,"8,778.22",5/11/2013,5/21/2019,50,,
100062,62,Savings,"6,578.05",6/25/2004,5/21/2019,79,,
104057,4057,Savings,"8,526.19",4/22/2013,5/20/2019,97,,
103497,3497,Current,"1,681.44",10/25/2003,5/20/2019,13,,
101301,1301,Current,"5,905.30",4/19/2019,5/19/2019,18,,
102302,2302,Current,"4,593.70",9/26/2017,5/19/2019,74,,
101682,1682,Savings,"9,004.63",5/12/2005,5/19/2019,44,,
104937,4937,Savings,"8,565.13",4/18/2019,5/18/2019,47,,
100337,337,Current,"8,392.38",3/28/2018,5/18/2019,16,,
101607,1607,Savings,"1,785.97",10/7/2016,5/18/2019,34,,
103097,3097,Savings,"6,941.67",3/16/2008,5/18/2019,27,,
104147,4147,Savings,"8,653.36",6/5/2005,5/16/2019,52,,
102072,2072,Savings,"6,780.06",1/15/2002,5/16/2019,83,,
100262,262,Savings,"8,281.42",6/25/2016,5/15/2019,47,,
103782,3782,Current,"5,814.98",2/24/2005,5/15/2019,51,,
104812,4812,Current,"7,720.07",10/20/2016,5/14/2019,37,,
101197,1197,Savings,"2,785.56",5/10/2010,5/14/2019,91,,
101257,1257,Savings,"2,477.59",7/5/2008,5/14/2019,30,,
104857,4857,Current,"3,530.34",12/19/2007,5/14/2019,17,,
103442,3442,Savings,"2,990.35",2/28/2018,5/13/2019,12,,
101507,1507,Savings,"2,492.97",2/18/2018,5/13/2019,65,,
101637,1637,Savings,"4,193.35",3/3/2012,5/13/2019,4,,
100652,652,Current,"7,197.26",11/29/2011,5/13/2019,13,,
101122,1122,Current,"4,570.61",2/26/2018,5/12/2019,39,,
103762,3762,Savings,"3,788.99",4/16/2002,5/12/2019,88,,
103662,3662,Current,"4,158.17",11/13/2004,5/11/2019,8,,
103137,3137,Savings,"3,472.87",2/15/2014,5/10/2019,9,,
101747,1747,Current,"5,832.01",2/23/2008,5/10/2019,53,,
103402,3402,Savings,647.16,7/2/2013,5/8/2019,6,,
103957,3957,Savings,"2,180.19",1/26/2006,5/8/2019,84,,
101307,1307,Savings,"5,434.95",9/6/2016,5/7/2019,14,,
102682,2682,Current,"4,436.86",3/17/2016,5/7/2019,15,,
100307,307,Savings,"4,278.03",4/23/2012,5/7/2019,63,,
100281,281,Savings,"5,402.17",4/6/2019,5/6/2019,23,,
103142,3142,Current,"5,466.47",2/7/2013,5/6/2019,69,,
103717,3717,Savings,"2,992.43",12/21/2018,5/5/2019,7,,
103157,3157,Current,"9,224.29",10/22/2013,5/5/2019,12,,
104307,4307,Savings,403.99,3/17/2011,5/5/2019,72,,
104972,4972,Savings,"1,177.52",6/11/2010,5/5/2019,60,,
101947,1947,Current,"9,125.06",5/12/2003,5/5/2019,21,,
102642,2642,Current,"9,165.09",9/11/2011,5/4/2019,3,,
102067,2067,Savings,"8,886.60",7/27/2006,5/4/2019,83,,
102497,2497,Savings,"4,123.97",10/17/2013,5/3/2019,65,,
100417,417,Current,"2,465.80",1/24/2010,5/3/2019,86,,
101832,1832,Current,"5,644.53",3/14/2009,5/3/2019,56,,
102502,2502,Savings,"4,228.86",7/4/2016,5/2/2019,15,,
101242,1242,Current,"9,230.14",10/25/2014,5/2/2019,45,,
101232,1232,Savings,"2,450.01",4/9/2004,5/2/2019,58,,
100642,642,Current,"8,452.29",7/27/2016,5/1/2019,52,,
102437,2437,Savings,"3,297.64",8/20/2013,5/1/2019,7,,
100737,737,Savings,"7,482.78",5/4/2005,5/1/2019,70,,
104122,4122,Current,"3,698.06",8/25/2014,4/30/2019,37,,
104557,4557,Current,"3,650.79",4/17/2013,4/30/2019,30,,
104507,4507,Savings,"2,907.94",8/1/2008,4/30/2019,74,,
103872,3872,Savings,"9,590.38",3/30/2019,4/29/2019,22,,
100342,342,Savings,"7,148.39",12/22/2015,4/29/2019,46,,
104352,4352,Savings,"9,508.61",3/30/2008,4/29/2019,47,,
103422,3422,Savings,"5,421.42",8/5/2016,4/28/2019,62,,
104917,4917,Savings,"6,637.80",1/11/2005,4/28/2019,31,,
102772,2772,Current,574.33,7/19/2003,4/28/2019,27,,
102937,2937,Current,"1,082.73",12/31/2008,4/27/2019,30,,
104661,4661,Savings,"8,338.51",3/27/2019,4/26/2019,64,,
104602,4602,Current,"5,773.88",5/30/2012,4/26/2019,84,,
101382,1382,Savings,"2,893.99",7/27/2011,4/26/2019,59,,
104707,4707,Savings,"8,533.98",2/13/2009,4/26/2019,57,,
102182,2182,Current,"9,831.94",3/30/2004,4/25/2019,88,,
100457,457,Current,171.52,6/29/2017,4/24/2019,93,,
100877,877,Savings,778.36,11/25/2015,4/24/2019,96,,
103092,3092,Current,"6,089.68",10/2/2008,4/24/2019,17,,
100217,217,Savings,"9,593.14",5/19/2018,4/23/2019,59,,
100422,422,Current,"7,203.80",2/24/2015,4/23/2019,98,,
102802,2802,Current,"9,726.54",11/22/2012,4/23/2019,95,,
102256,2256,Current,"3,580.64",3/22/2019,4/21/2019,91,,
101217,1217,Savings,"5,286.34",7/8/2012,4/21/2019,83,,
102032,2032,Savings,"5,138.36",2/6/2011,4/21/2019,56,,
101387,1387,Savings,"5,507.16",1/26/2008,4/20/2019,1,,
102782,2782,Current,"7,860.75",6/25/2018,4/19/2019,1,,
100582,582,Current,"5,216.72",11/24/2014,4/19/2019,99,,
103792,3792,Savings,"1,743.41",2/8/2013,4/18/2019,73,,
102337,2337,Savings,"4,515.05",8/26/2007,4/18/2019,6,,
100857,857,Savings,"6,284.46",4/7/2019,4/17/2019,54,,
100496,496,Savings,"3,492.47",3/18/2019,4/17/2019,71,,
102717,2717,Current,"1,723.64",11/9/2004,4/17/2019,76,,
101952,1952,Current,"9,346.59",1/28/2003,4/17/2019,3,,
103457,3457,Current,456.93,3/25/2012,4/16/2019,15,,
102632,2632,Current,"9,711.54",4/29/2007,4/15/2019,49,,
104802,4802,Savings,"2,396.26",1/2/2007,4/14/2019,93,,
102382,2382,Current,"6,915.86",3/24/2014,4/13/2019,56,,
100762,762,Savings,"7,209.63",5/1/2007,4/13/2019,54,,
101182,1182,Current,"6,356.39",8/13/2015,4/12/2019,21,,
101957,1957,Savings,"7,496.59",9/14/2011,4/12/2019,94,,
102927,2927,Current,"2,728.46",4/12/2009,4/12/2019,66,,
101082,1082,Savings,"6,886.01",8/27/2001,4/12/2019,55,,
100952,952,Savings,"4,774.17",2/20/2001,4/12/2019,28,,
103057,3057,Current,"1,679.83",8/12/2018,4/11/2019,62,,
102442,2442,Savings,"3,990.04",7/8/2004,4/11/2019,36,,
102197,2197,Savings,"8,957.60",5/12/2001,4/11/2019,20,,
100182,182,Current,"7,456.82",5/31/2009,4/10/2019,5,,
100902,902,Current,"8,010.16",10/16/2005,4/10/2019,4,,
104787,4787,Current,"6,894.63",4/27/2016,4/9/2019,64,,
104527,4527,Current,"3,072.49",12/8/2011,4/9/2019,3,,
102662,2662,Current,"9,574.92",12/21/2007,4/9/2019,23,,
104247,4247,Current,"9,735.45",5/4/2017,4/8/2019,20,,
104667,4667,Current,"2,076.26",3/4/2003,4/8/2019,51,,
103657,3657,Current,"1,725.94",12/27/2010,4/7/2019,39,,
101742,1742,Savings,"6,965.40",12/2/2003,4/7/2019,20,,
100752,752,Current,"8,340.36",6/25/2018,4/6/2019,43,,
100037,37,Current,"6,279.42",7/28/2008,4/6/2019,2,,
100181,181,Savings,"2,467.22",3/6/2019,4/5/2019,79,,
100612,612,Savings,"5,232.94",7/18/2003,4/5/2019,50,,
101102,1102,Savings,"3,903.89",11/28/2001,4/5/2019,6,,
102852,2852,Savings,"9,930.75",11/13/2017,4/4/2019,89,,
101767,1767,Current,"5,725.68",11/10/2005,4/3/2019,17,,
104092,4092,Current,"1,496.35",12/17/2004,4/2/2019,62,,
100827,827,Current,"4,807.40",1/21/2018,4/1/2019,89,,
101007,1007,Current,"4,539.30",4/4/2014,4/1/2019,53,,
102532,2532,Savings,989.39,12/11/2008,4/1/2019,43,,
102077,2077,Savings,"4,886.48",6/16/2007,4/1/2019,36,,
101437,1437,Current,"4,639.36",6/10/2006,4/1/2019,26,,
100142,142,Savings,"6,356.23",3/2/2003,4/1/2019,5,,
102647,2647,Current,"1,243.46",8/17/2000,4/1/2019,69,,
100947,947,Savings,"4,029.63",9/20/2004,3/30/2019,67,,
102402,2402,Current,"7,801.00",9/1/2012,3/29/2019,38,,
100287,287,Savings,"1,103.85",1/24/2003,3/29/2019,72,,
101912,1912,Current,"7,864.95",11/17/2010,3/28/2019,33,,
100882,882,Current,"2,112.04",1/30/2002,3/28/2019,4,,
102836,2836,Savings,"4,970.13",2/25/2019,3/27/2019,54,,
102872,2872,Current,"4,886.54",1/16/2013,3/27/2019,90,,
102992,2992,Savings,"3,171.07",1/20/2010,3/27/2019,25,,
101497,1497,Savings,"3,621.79",7/18/2016,3/26/2019,59,,
101677,1677,Current,"4,736.43",9/24/2017,3/25/2019,91,,
104892,4892,Savings,"4,854.69",2/10/2017,3/25/2019,29,,
101602,1602,Savings,"6,671.71",4/26/2007,3/25/2019,9,,
104912,4912,Savings,"4,894.50",3/15/2006,3/25/2019,93,,
104052,4052,Current,"1,263.40",4/13/2016,3/24/2019,40,,
104082,4082,Current,"4,884.12",9/23/2005,3/24/2019,78,,
102687,2687,Current,"5,791.95",10/19/2002,3/24/2019,72,,
104542,4542,Savings,"3,448.63",8/21/2000,3/24/2019,38,,
102767,2767,Current,"2,311.40",7/9/2018,3/23/2019,48,,
102192,2192,Current,"4,311.64",9/25/2009,3/23/2019,7,,
102747,2747,Current,"1,829.01",5/28/2000,3/23/2019,61,,
103607,3607,Current,284.74,8/16/2006,3/22/2019,55,,
102157,2157,Savings,"2,107.35",8/16/2017,3/21/2019,95,,
104187,4187,Savings,"6,546.96",7/17/2017,3/21/2019,55,,
100432,432,Savings,"8,998.45",5/7/2013,3/21/2019,32,,
104997,4997,Savings,"2,625.13",5/19/2011,3/21/2019,17,,
100602,602,Current,"1,485.09",3/7/2004,3/20/2019,34,,
103327,3327,Current,"3,705.52",6/4/2012,3/19/2019,29,,
100267,267,Savings,"8,301.46",1/22/2003,3/19/2019,68,,
104017,4017,Current,"3,246.94",4/9/2000,3/19/2019,67,,
102172,2172,Savings,"4,182.17",3/6/2017,3/18/2019,1,,
102907,2907,Current,"4,731.37",10/9/2013,3/18/2019,83,,
101527,1527,Current,"7,702.29",10/31/2001,3/18/2019,64,,
101982,1982,Savings,"9,186.82",9/9/2017,3/17/2019,64,,
103677,3677,Current,"9,629.68",10/18/2008,3/17/2019,28,,
104587,4587,Current,"6,826.86",4/6/2007,3/16/2019,94,3/18/2023,
104956,4956,Current,"6,544.05",2/13/2019,3/15/2019,81,,
101612,1612,Current,"9,940.74",7/1/2004,3/15/2019,36,,
102112,2112,Savings,"4,005.41",9/19/2011,3/14/2019,63,,
103912,3912,Savings,"8,505.58",8/22/2010,3/14/2019,79,,
104397,4397,Savings,"6,282.73",10/8/2008,3/14/2019,20,,
101557,1557,Savings,"5,543.26",5/24/2017,3/12/2019,3,,
100862,862,Savings,774.74,9/7/2011,3/12/2019,21,,
104407,4407,Current,"8,577.80",3/20/2006,3/12/2019,4,,
103617,3617,Current,424.61,12/31/2003,3/12/2019,8,,
101692,1692,Current,"6,238.70",12/14/2003,3/12/2019,28,,
103732,3732,Savings,"6,759.45",7/2/2000,3/12/2019,49,,
103877,3877,Savings,"7,391.45",12/4/2014,3/11/2019,55,,
100627,627,Current,"4,862.05",12/15/2012,3/10/2019,17,,
102522,2522,Savings,"6,866.19",2/19/2010,3/10/2019,43,,
100557,557,Current,"8,949.72",12/23/2003,3/10/2019,87,,
103267,3267,Current,"8,378.85",1/19/2004,3/9/2019,5,,
101092,1092,Current,"7,521.01",12/15/2017,3/8/2019,78,,
100517,517,Savings,"3,389.70",7/16/2015,3/8/2019,50,,
100552,552,Current,"6,157.50",7/11/2011,3/8/2019,99,,
101817,1817,Current,"6,676.32",2/5/2019,3/7/2019,87,,
102082,2082,Savings,"5,936.82",8/23/2009,3/6/2019,77,,
101717,1717,Savings,"3,287.23",8/20/2001,3/6/2019,27,,
104772,4772,Current,"1,068.98",8/9/2014,3/5/2019,45,,
103602,3602,Savings,"6,967.94",6/23/2001,3/4/2019,24,,
103087,3087,Savings,"9,764.11",1/1/2017,3/3/2019,49,,
101737,1737,Current,"1,792.49",1/1/2012,3/3/2019,50,,
100102,102,Savings,"5,882.42",10/9/2003,3/3/2019,54,,
100912,912,Current,"4,899.52",1/31/2019,3/2/2019,62,,
101571,1571,Savings,"4,705.73",1/31/2019,3/2/2019,21,,
104062,4062,Current,"8,871.25",2/15/2017,3/2/2019,6,,
104882,4882,Savings,"7,850.33",11/27/2011,3/2/2019,59,,
100247,247,Savings,"1,571.48",1/19/2016,3/1/2019,5,,
102762,2762,Current,"4,381.59",8/19/2014,3/1/2019,67,,
101847,1847,Current,357.86,3/6/2012,3/1/2019,28,,
102042,2042,Current,"8,472.87",6/20/2005,3/1/2019,42,,
104357,4357,Current,"3,949.47",11/26/2012,2/28/2019,85,,
100292,292,Savings,"7,679.73",10/12/2010,2/28/2019,48,,
101147,1147,Current,"9,963.26",6/19/2018,2/27/2019,47,,
103727,3727,Savings,"5,310.05",5/24/2018,2/27/2019,22,,
102097,2097,Savings,"7,197.04",1/6/2017,2/27/2019,36,,
104172,4172,Current,188.07,8/12/2013,2/27/2019,56,,
104142,4142,Current,"3,219.94",9/26/2016,2/26/2019,23,,
101322,1322,Savings,"3,933.69",5/12/2015,2/26/2019,28,,
103237,3237,Current,"5,154.24",10/22/2014,2/26/2019,92,,
101647,1647,Savings,"6,350.37",8/17/2018,2/25/2019,26,,
102002,2002,Current,"9,416.57",12/2/2005,2/25/2019,70,,
104237,4237,Savings,"1,992.44",8/13/2003,2/24/2019,89,,
101252,1252,Current,"4,444.05",12/17/2010,2/23/2019,21,,
101712,1712,Current,"3,829.52",12/30/2003,2/23/2019,87,,
100252,252,Current,684.48,8/11/2003,2/23/2019,51,,
101727,1727,Savings,"4,379.79",12/5/2014,2/22/2019,32,,
104232,4232,Savings,"8,819.94",11/8/2014,2/22/2019,67,,
103042,3042,Current,"6,848.80",8/25/2011,2/22/2019,49,,
103242,3242,Savings,"9,174.30",10/18/2009,2/22/2019,10,,
103192,3192,Savings,"6,439.48",1/2/2016,2/21/2019,16,,
102792,2792,Savings,"6,809.57",1/29/2009,2/21/2019,45,,
103172,3172,Current,"2,474.10",7/2/2002,2/21/2019,63,,
103382,3382,Savings,"3,979.94",3/4/2000,2/21/2019,33,,
104492,4492,Current,"9,283.06",5/3/2010,2/19/2019,15,,
100492,492,Savings,"3,820.78",2/3/2010,2/19/2019,87,,
100242,242,Current,"7,085.42",12/1/2009,2/19/2019,90,,
101542,1542,Current,"5,039.44",4/15/2017,2/18/2019,59,,
101572,1572,Current,"8,283.70",11/10/2013,2/18/2019,81,,
103947,3947,Current,"9,224.48",10/20/2008,2/18/2019,84,,
102262,2262,Current,"3,750.98",9/29/2003,2/18/2019,49,,
103392,3392,Current,"5,856.62",7/26/2007,2/17/2019,43,,
104252,4252,Savings,"4,894.21",3/16/2014,2/16/2019,92,,
102572,2572,Current,"1,810.33",7/13/2004,2/16/2019,7,,
104682,4682,Savings,691.14,10/20/2012,2/15/2019,5,,
103962,3962,Current,"6,103.48",3/24/2005,2/14/2019,35,,
100367,367,Current,"1,420.15",8/9/2011,2/13/2019,72,,
104737,4737,Savings,483.59,9/27/2005,2/13/2019,79,,
100327,327,Savings,995.61,4/23/2014,2/12/2019,70,,
100987,987,Savings,"5,422.43",7/8/2009,2/12/2019,63,,
104642,4642,Savings,"3,513.98",9/22/2018,2/11/2019,72,,
102047,2047,Current,"9,230.87",7/18/2017,2/11/2019,41,,
101522,1522,Savings,375.91,10/8/2015,2/11/2019,46,,
100957,957,Current,"8,200.32",11/6/2008,2/11/2019,37,,
101207,1207,Current,"8,453.64",4/7/2013,2/9/2019,54,,
101731,1731,Savings,"1,030.81",1/9/2019,2/8/2019,28,,
100962,962,Current,"4,314.70",11/15/2010,2/8/2019,16,,
103122,3122,Current,"2,649.89",1/25/2005,2/8/2019,73,,
101412,1412,Current,"2,521.31",1/21/2001,2/8/2019,30,,
102347,2347,Savings,"1,297.31",12/5/2016,2/7/2019,73,2/9/2023,
103337,3337,Savings,"6,928.88",7/1/2010,2/7/2019,92,,
103922,3922,Savings,"9,670.91",3/23/2007,2/6/2019,3,,
100222,222,Current,"3,459.43",3/6/2002,2/6/2019,92,,
102962,2962,Savings,"7,405.07",1/3/2010,2/5/2019,84,,
103222,3222,Savings,"1,282.82",5/20/2009,2/5/2019,10,,
103627,3627,Current,"3,450.32",1/24/2009,2/5/2019,53,,
100547,547,Current,"9,212.87",8/28/2001,2/5/2019,32,,
102007,2007,Current,"1,517.83",1/12/2008,2/3/2019,25,,
100817,817,Savings,"2,684.70",10/29/2003,2/3/2019,37,,
102046,2046,Savings,842.03,1/2/2019,2/1/2019,36,,
104532,4532,Savings,"2,486.68",1/13/2017,2/1/2019,71,,
103322,3322,Current,"5,042.43",4/11/2012,2/1/2019,15,,
101797,1797,Savings,"8,363.30",1/23/2009,2/1/2019,60,,
102217,2217,Current,"7,615.18",4/8/2000,2/1/2019,98,,
100587,587,Savings,716.37,3/15/2017,1/30/2019,25,,
101192,1192,Current,"6,780.83",6/2/2009,1/30/2019,96,,
102807,2807,Savings,"9,921.62",10/17/2007,1/30/2019,22,,
103437,3437,Savings,"2,506.09",8/29/2011,1/29/2019,65,,
101502,1502,Current,"9,011.73",1/30/2003,1/29/2019,94,,
103517,3517,Current,"7,281.49",1/14/2003,1/29/2019,50,,
100302,302,Current,"7,985.89",6/11/2011,1/28/2019,5,,
100637,637,Current,"9,409.25",7/18/2010,1/28/2019,9,,
102827,2827,Savings,"9,929.10",3/25/2009,1/28/2019,56,,
104027,4027,Current,"2,485.40",8/12/2000,1/28/2019,57,,
102982,2982,Current,"1,633.89",4/2/2018,1/27/2019,48,,
103367,3367,Current,"1,754.98",6/15/2014,1/27/2019,32,,
104807,4807,Current,"2,725.71",12/29/2012,1/27/2019,33,,
100002,2,Current,"5,988.46",3/2/2006,1/27/2019,63,,
103767,3767,Savings,"4,305.72",3/5/2008,1/26/2019,72,,
104012,4012,Savings,563.6,11/17/2016,1/25/2019,99,,
103362,3362,Current,"4,897.04",1/1/2013,1/25/2019,31,,
101297,1297,Savings,"9,867.94",6/29/2008,1/25/2019,90,,
103252,3252,Current,"8,648.19",4/20/2008,1/25/2019,36,,
101402,1402,Savings,"6,634.32",2/22/2008,1/25/2019,12,,
103272,3272,Savings,"4,477.94",3/21/2000,1/25/2019,33,,
101932,1932,Current,"6,340.41",4/22/2015,1/24/2019,73,,
101787,1787,Savings,"1,285.39",6/3/2000,1/24/2019,82,,
102356,2356,Savings,"3,074.96",12/24/2018,1/23/2019,65,,
104842,4842,Current,"7,108.70",6/13/2018,1/23/2019,39,,
104887,4887,Savings,"5,135.37",5/27/2012,1/23/2019,35,,
101552,1552,Current,"2,993.97",4/28/2010,1/23/2019,49,,
103802,3802,Current,"7,840.75",7/10/2008,1/23/2019,67,,
101782,1782,Savings,"7,423.13",4/13/2007,1/23/2019,27,,
102252,2252,Current,"6,588.10",1/2/2003,1/23/2019,16,,
