DepositId,CustomerID,AccountNumber,DateDepositOpening,AmountDeposit,ResolutionDate
1559,3114,103114,10/22/2008,3246.69,10/10/2023
1560,3115,103115,8/9/2017,412.43,7/7/2023
1561,3116,103116,3/9/2009,4293.61,1/19/2023
1562,3117,103117,7/23/2019,4966.70,7/11/2023
1563,3118,103118,12/13/2009,673.06,8/19/2023
1564,3119,103119,6/29/2015,4145.39,4/16/2023
1565,3123,103123,4/2/2013,4660.41,1/17/2023
1566,3124,103124,5/15/2011,2763.12,10/6/2023
1567,3128,103128,10/23/2019,2141.30,10/31/2023
1568,3129,103129,6/9/2006,2769.15,9/2/2023
1569,3131,103131,9/21/2015,1008.87,2/8/2023
1570,3135,103135,1/2/2000,1728.30,6/12/2023
1571,3137,103137,2/15/2014,2589.79,11/24/2023
1572,3140,103140,11/7/2016,2459.45,5/3/2023
1573,3141,103141,7/5/2020,628.98,1/14/2023
1574,3143,103143,12/25/2004,4968.18,12/19/2023
1575,3146,103146,3/26/2022,2139.31,8/18/2023
1576,3154,103154,11/16/2007,1138.73,2/2/2023
1577,3155,103155,10/4/2019,2850.20,4/30/2023
1578,3158,103158,12/27/2004,1226.31,9/26/2023
1579,3160,103160,1/15/2012,20.54,9/26/2023
1580,3161,103161,7/4/2018,4996.27,5/10/2023
1581,3162,103162,12/24/2002,2092.03,5/10/2023
1582,3165,103165,9/15/2003,2670.48,2/3/2023
1583,3166,103166,8/18/2005,15.90,6/13/2023
1584,3169,103169,6/24/2013,1295.98,4/29/2023
1585,3170,103170,7/31/2013,4800.35,11/15/2023
1586,3171,103171,6/17/2020,4322.85,2/21/2023
1587,3174,103174,1/31/2017,2262.15,5/20/2023
1588,3177,103177,7/27/2012,5.29,4/30/2023
1589,3180,103180,8/19/2003,3546.69,1/16/2023
1590,3181,103181,6/5/2021,90.78,8/9/2023
1591,3184,103184,6/13/2007,2626.85,12/31/2023
1592,3186,103186,2/13/2001,4397.22,4/19/2023
1593,3187,103187,7/12/2004,2134.98,6/16/2023
1594,3188,103188,12/5/2019,622.78,5/22/2023
1595,3190,103190,12/10/2015,4260.09,12/11/2023
1596,3192,103192,1/2/2016,3631.42,5/28/2023
1597,3193,103193,3/25/2014,3320.42,4/6/2023
1598,3195,103195,12/5/2002,3626.95,5/22/2023
1599,3196,103196,7/26/2016,767.51,12/3/2023
1600,3199,103199,7/4/2017,4373.46,4/18/2023
1601,3200,103200,6/17/2012,1715.26,8/14/2023
1602,3202,103202,9/13/2014,4060.17,3/27/2023
1603,3203,103203,9/28/2016,4407.48,5/25/2023
1604,3204,103204,2/26/2021,94.39,8/15/2023
1605,3209,103209,2/13/2018,4630.22,6/23/2023
1606,3214,103214,5/23/2020,576.69,8/17/2023
1607,3217,103217,1/20/2015,2946.13,2/8/2023
1608,3218,103218,4/26/2001,3149.65,10/9/2023
1609,3222,103222,5/20/2009,3924.11,8/20/2023
1610,3224,103224,4/7/2003,4734.91,2/14/2023
1611,3225,103225,12/26/2021,3071.13,10/23/2023
1612,3226,103226,5/20/2020,74.06,1/30/2023
1613,3227,103227,11/4/2011,1669.04,2/21/2023
1614,3229,103229,7/17/2005,3628.83,4/16/2023
1615,3231,103231,3/16/2011,3176.99,4/29/2023
1616,3235,103235,10/9/2008,3579.10,8/5/2023
1617,3236,103236,10/30/2007,1311.19,6/17/2023
1618,3238,103238,12/18/2021,2541.58,1/11/2023
1619,3240,103240,1/22/2019,1521.15,2/27/2023
1620,3241,103241,8/31/2009,2706.71,10/13/2023
1621,3242,103242,10/18/2009,2195.34,1/30/2023
1622,3245,103245,5/24/2000,3582.81,4/8/2023
1623,3247,103247,12/24/2014,612.07,7/7/2023
1624,3251,103251,6/29/2000,1656.14,2/27/2023
1625,3253,103253,7/18/2002,237.53,4/25/2023
1626,3254,103254,10/20/2021,2328.43,2/28/2023
1627,3255,103255,5/11/2012,3541.93,9/6/2023
1628,3258,103258,3/3/2009,4605.07,6/21/2023
1629,3260,103260,8/22/2008,4929.69,9/9/2023
1630,3261,103261,10/11/2007,840.46,8/20/2023
1631,3262,103262,7/18/2020,1718.09,7/29/2023
1632,3266,103266,10/25/2004,3375.98,8/26/2023
1633,3268,103268,2/23/2013,3781.47,7/19/2023
1634,3269,103269,12/12/2020,4896.23,4/6/2023
1635,3272,103272,3/21/2000,784.15,8/2/2023
1636,3273,103273,12/16/2019,211.08,2/10/2023
1637,3276,103276,12/7/2002,2508.31,5/24/2023
1638,3279,103279,2/11/2005,4924.46,1/29/2023
1639,3281,103281,6/7/2017,1393.78,1/13/2023
1640,3283,103283,9/14/2002,3342.53,9/9/2023
1641,3284,103284,1/5/2015,2636.35,12/13/2023
1642,3289,103289,10/20/2002,1887.17,12/29/2023
1643,3292,103292,7/7/2019,780.17,9/11/2023
1644,3293,103293,1/16/2022,185.90,1/5/2023
1645,3294,103294,7/10/2008,479.83,3/16/2023
1646,3296,103296,9/24/2015,2053.59,4/10/2023
1647,3298,103298,3/2/2003,96.70,12/6/2023
1648,3300,103300,1/17/2012,2022.11,12/8/2023
1649,3301,103301,8/26/2007,1098.84,1/27/2023
1650,3305,103305,2/17/2014,448.97,2/14/2023
1651,3307,103307,3/24/2022,386.38,5/24/2023
1652,3310,103310,6/1/2007,174.89,6/30/2023
1653,3311,103311,1/1/2009,1487.65,5/4/2023
1654,3313,103313,7/12/2004,257.14,12/12/2023
1655,3325,103325,5/21/2012,523.14,5/13/2023
1656,3326,103326,8/26/2005,1489.58,7/16/2023
1657,3331,103331,7/31/2015,4586.11,8/20/2023
1658,3332,103332,12/9/2020,4552.76,1/11/2023
1659,3333,103333,8/22/2006,3263.94,7/21/2023
1660,3335,103335,4/23/2012,4366.01,7/21/2023
1661,3336,103336,7/20/2011,3808.81,6/8/2023
1662,3337,103337,7/1/2010,4194.49,12/8/2023
1663,3338,103338,2/24/2020,743.11,12/10/2023
1664,3339,103339,6/1/2011,2420.60,6/28/2023
1665,3341,103341,9/13/2009,3875.43,3/3/2023
1666,3342,103342,9/24/2022,1628.16,5/29/2023
1667,3343,103343,2/2/2006,1732.92,5/3/2023
1668,3345,103345,3/2/2006,3701.78,3/21/2023
1669,3346,103346,6/13/2005,3195.65,9/6/2023
1670,3349,103349,12/13/2005,3228.10,7/25/2023
1671,3350,103350,8/8/2012,2564.29,1/6/2023
1672,3351,103351,8/19/2006,4922.74,9/17/2023
1673,3354,103354,10/23/2011,596.42,5/20/2023
1674,3355,103355,12/26/2011,491.25,11/12/2023
1675,3356,103356,1/18/2012,2308.54,8/6/2023
1676,3357,103357,1/9/2013,746.71,12/18/2023
1677,3358,103358,5/3/2003,3425.94,12/15/2023
1678,3359,103359,12/20/2003,235.76,4/18/2023
1679,3360,103360,5/6/2004,4969.18,5/17/2023
1680,3361,103361,11/28/2010,4729.23,11/25/2023
1681,3363,103363,9/30/2018,990.16,1/22/2023
1682,3364,103364,6/16/2021,1411.40,3/23/2023
1683,3368,103368,7/10/2005,3315.34,9/12/2023
1684,3369,103369,11/20/2009,3739.23,10/4/2023
1685,3370,103370,5/11/2006,1221.87,3/20/2023
1686,3372,103372,12/27/2000,824.84,10/10/2023
1687,3373,103373,2/3/2001,1164.85,5/26/2023
1688,3374,103374,1/2/2010,3921.74,3/19/2023
1689,3375,103375,7/16/2001,4888.52,10/28/2023
1690,3377,103377,8/26/2005,987.01,2/18/2023
1691,3378,103378,3/16/2007,1489.76,2/18/2023
1692,3379,103379,7/9/2005,3198.40,12/18/2023
1693,3380,103380,9/17/2001,4773.64,8/29/2023
1694,3382,103382,3/4/2000,2938.02,3/6/2023
1695,3384,103384,6/15/2002,1209.02,8/23/2023
1696,3385,103385,1/15/2016,380.97,4/21/2023
1697,3388,103388,1/1/2000,3194.24,1/12/2023
1698,3390,103390,12/23/2010,4797.72,5/19/2023
1699,3391,103391,6/29/2016,471.73,12/29/2023
1700,3393,103393,3/18/2007,1884.91,4/19/2023
1701,3394,103394,5/25/2009,3897.66,12/19/2023
1702,3397,103397,2/22/2019,2854.51,11/11/2023
1703,3398,103398,9/14/2000,387.11,10/17/2023
1704,3399,103399,4/1/2018,703.73,11/12/2023
1705,3401,103401,10/17/2012,4822.08,6/25/2023
1706,3402,103402,7/2/2013,2647.86,9/8/2023
1707,3404,103404,8/11/2010,4628.49,2/25/2023
1708,3407,103407,11/28/2010,3764.07,3/14/2023
1709,3409,103409,2/12/2005,1467.51,2/28/2023
1710,3410,103410,1/12/2001,4570.38,10/20/2023
1711,3414,103414,2/18/2002,4864.26,8/13/2023
1712,3415,103415,5/4/2009,3076.90,6/25/2023
1713,3417,103417,12/18/2009,4831.69,12/20/2023
1714,3419,103419,4/14/2005,4806.97,12/6/2023
1715,3420,103420,6/22/2001,1984.28,8/9/2023
1716,3421,103421,1/12/2011,4296.01,5/22/2023
1717,3422,103422,8/5/2016,2005.19,8/21/2023
1718,3424,103424,1/13/2017,2008.79,1/26/2023
1719,3426,103426,2/6/2021,4027.49,5/30/2023
1720,3427,103427,7/23/2019,4243.44,9/6/2023
1721,3429,103429,10/2/2019,4152.86,4/28/2023
1722,3431,103431,10/4/2020,3034.51,2/9/2023
1723,3432,103432,10/6/2017,311.91,7/22/2023
1724,3433,103433,11/4/2009,2998.26,4/15/2023
1725,3435,103435,5/6/2008,1414.70,12/11/2023
1726,3437,103437,8/29/2011,4107.49,5/1/2023
1727,3442,103442,2/28/2018,3169.55,5/23/2023
1728,3445,103445,11/13/2017,3183.69,10/19/2023
1729,3447,103447,5/12/2014,3313.36,3/12/2023
1730,3448,103448,10/26/2003,3120.54,6/22/2023
1731,3449,103449,7/14/2017,3725.58,10/31/2023
1732,3450,103450,9/6/2005,2019.96,10/15/2023
1733,3452,103452,12/5/2022,4694.62,6/18/2023
1734,3454,103454,12/4/2010,3840.87,3/29/2023
1735,3456,103456,2/23/2010,3471.05,9/24/2023
1736,3458,103458,9/21/2002,2462.87,7/13/2023
1737,3462,103462,8/16/2009,3211.77,4/29/2023
1738,3466,103466,6/3/2021,712.09,1/26/2023
1739,3467,103467,6/6/2015,3644.13,11/13/2023
1740,3473,103473,1/11/2018,3453.85,10/3/2023
1741,3474,103474,7/27/2016,2908.45,1/31/2023
1742,3475,103475,7/28/2015,1668.53,3/31/2023
1743,3476,103476,1/2/2022,1107.50,5/8/2023
1744,3477,103477,3/24/2007,2757.82,6/27/2023
1745,3478,103478,10/23/2021,2419.04,3/7/2023
1746,3480,103480,7/27/2011,2688.33,4/24/2023
1747,3482,103482,2/5/2016,4236.81,5/11/2023
1748,3487,103487,5/8/2022,1002.09,3/30/2023
1749,3488,103488,6/3/2005,4549.55,8/19/2023
1750,3493,103493,2/8/2014,3815.36,5/21/2023
1751,3494,103494,4/25/2008,3727.95,3/11/2023
1752,3501,103501,7/17/2004,18.14,6/12/2023
1753,3509,103509,9/29/2000,3490.29,5/14/2023
1754,3511,103511,3/19/2017,4493.73,2/28/2023
1755,3513,103513,7/15/2020,3537.92,2/9/2023
1756,3514,103514,1/13/2018,1162.97,10/15/2023
1757,3515,103515,6/22/2010,4729.59,8/3/2023
1758,3516,103516,10/19/2010,3563.80,1/3/2023
1759,3518,103518,5/22/2008,3244.81,5/12/2023
1760,3523,103523,7/31/2009,4273.92,4/4/2023
1761,3525,103525,7/23/2012,1024.52,6/7/2023
1762,3526,103526,7/23/2021,2799.87,2/24/2023
1763,3529,103529,6/21/2019,4475.74,3/9/2023
1764,3530,103530,4/15/2020,1234.36,12/25/2023
1765,3531,103531,8/10/2019,1550.19,5/18/2023
1766,3533,103533,8/4/2007,3783.58,8/25/2023
1767,3535,103535,5/13/2001,2381.60,6/5/2023
1768,3536,103536,5/17/2018,2477.55,11/11/2023
1769,3538,103538,1/28/2005,1144.18,11/13/2023
1770,3540,103540,9/16/2011,3148.32,8/15/2023
1771,3544,103544,6/24/2016,1354.44,7/17/2023
1772,3547,103547,11/26/2011,319.86,12/5/2023
1773,3550,103550,2/22/2018,2396.89,11/15/2023
1774,3551,103551,9/11/2010,3446.72,3/22/2023
1775,3553,103553,6/6/2000,3895.00,9/20/2023
1776,3554,103554,12/9/2015,2473.34,12/26/2023
1777,3556,103556,8/9/2012,1197.34,8/5/2023
1778,3557,103557,9/13/2012,4135.98,8/21/2023
1779,3559,103559,6/22/2011,4061.45,1/3/2023
1780,3562,103562,2/17/2008,545.19,1/22/2023
1781,3564,103564,7/14/2011,3685.52,11/23/2023
1782,3567,103567,2/5/2014,3843.40,7/26/2023
1783,3568,103568,6/30/2006,933.57,2/15/2023
1784,3572,103572,9/8/2010,4821.82,12/26/2023
1785,3573,103573,12/13/2003,4597.56,6/18/2023
1786,3574,103574,12/3/2010,4744.88,3/20/2023
1787,3576,103576,7/4/2001,4867.27,5/22/2023
1788,3577,103577,7/24/2007,1580.68,10/13/2023
1789,3578,103578,10/27/2021,2637.91,1/4/2023
1790,3580,103580,4/3/2002,3598.11,1/24/2023
1791,3582,103582,1/28/2006,1816.60,7/19/2023
1792,3583,103583,12/27/2000,4689.75,5/12/2023
1793,3584,103584,7/27/2017,4667.36,6/18/2023
1794,3585,103585,7/31/2012,3629.69,5/20/2023
1795,3589,103589,5/8/2017,3873.99,12/22/2023
1796,3594,103594,6/3/2021,3470.41,8/7/2023
1797,3595,103595,11/26/2020,1146.35,10/9/2023
1798,3598,103598,5/25/2008,4940.87,5/26/2023
1799,3602,103602,6/23/2001,1417.46,4/30/2023
1800,3603,103603,3/1/2019,2664.07,12/19/2023
1801,3604,103604,4/18/2000,1085.76,10/28/2023
1802,3609,103609,11/27/2017,4207.05,11/26/2023
1803,3610,103610,10/16/2020,2479.45,1/8/2023
1804,3611,103611,10/28/2019,1204.71,1/1/2023
1805,3612,103612,7/25/2022,1777.31,10/23/2023
1806,3613,103613,2/11/2010,2895.08,9/1/2023
1807,3615,103615,4/18/2001,40.66,10/4/2023
1808,3619,103619,8/13/2011,4254.93,8/28/2023
1809,3620,103620,11/12/2017,1527.16,3/14/2023
1810,3621,103621,12/10/2003,3938.65,7/31/2023
1811,3622,103622,10/25/2002,4208.29,4/4/2023
1812,3624,103624,1/13/2014,3543.96,7/15/2023
1813,3628,103628,11/14/2007,3397.41,10/12/2023
1814,3630,103630,2/9/2017,3748.73,8/4/2023
1815,3631,103631,4/26/2018,1876.17,4/6/2023
1816,3634,103634,5/21/2020,2208.02,3/4/2023
1817,3635,103635,10/5/2017,4297.48,7/22/2023
1818,3637,103637,3/3/2005,4794.73,9/8/2023
1819,3638,103638,11/16/2022,199.45,10/14/2023
1820,3639,103639,12/7/2006,2710.17,8/28/2023
1821,3640,103640,11/3/2001,92.97,4/20/2023
1822,3642,103642,9/21/2000,2309.72,6/1/2023
1823,3644,103644,7/14/2019,4070.52,1/8/2023
1824,3645,103645,7/25/2000,2096.43,7/24/2023
1825,3646,103646,10/12/2015,722.15,9/27/2023
1826,3647,103647,8/2/2009,1458.79,9/12/2023
1827,3648,103648,1/19/2016,669.18,11/26/2023
1828,3650,103650,7/19/2007,2337.69,5/21/2023
1829,3651,103651,12/1/2019,1055.63,1/3/2023
1830,3652,103652,3/4/2005,4857.64,9/23/2023
1831,3654,103654,7/26/2022,1599.08,8/14/2023
1832,3656,103656,5/23/2012,4712.20,10/11/2023
1833,3661,103661,12/15/2003,3251.33,10/7/2023
1834,3663,103663,12/13/2006,1476.49,10/5/2023
1835,3669,103669,2/22/2020,2268.74,5/30/2023
1836,3671,103671,8/22/2003,1446.60,12/23/2023
1837,3676,103676,11/2/2017,2155.32,1/9/2023
1838,3678,103678,4/27/2000,3079.59,10/20/2023
1839,3679,103679,9/6/2018,3121.74,9/10/2023
1840,3680,103680,2/24/2020,4282.35,2/6/2023
1841,3681,103681,10/12/2000,4926.64,7/8/2023
1842,3682,103682,6/24/2022,4506.93,5/18/2023
1843,3683,103683,10/2/2002,4114.10,2/26/2023
1844,3685,103685,2/10/2010,268.98,7/12/2023
1845,3686,103686,7/30/2015,3807.89,3/17/2023
1846,3687,103687,12/27/2013,1848.01,12/28/2023
1847,3688,103688,7/13/2011,941.82,7/11/2023
1848,3689,103689,9/25/2019,2161.87,10/4/2023
1849,3690,103690,10/4/2022,576.49,11/9/2023
1850,3693,103693,7/2/2009,2936.91,7/31/2023
1851,3694,103694,2/6/2007,4671.63,5/15/2023
1852,3696,103696,9/21/2017,3104.62,4/14/2023
1853,3700,103700,7/17/2000,1948.77,6/28/2023
1854,3703,103703,5/29/2010,1685.27,4/19/2023
1855,3704,103704,1/17/2000,298.89,10/3/2023
1856,3706,103706,4/2/2008,437.69,4/6/2023
1857,3707,103707,11/10/2002,4329.04,11/20/2023
1858,3709,103709,4/27/2014,4363.96,7/1/2023
1859,3711,103711,5/15/2020,70.29,6/14/2023
1860,3713,103713,8/19/2010,2611.70,9/20/2023
1861,3715,103715,3/13/2007,4791.57,1/17/2023
1862,3717,103717,12/21/2018,1179.43,9/5/2023
1863,3718,103718,3/8/2005,1829.39,1/8/2023
1864,3720,103720,11/17/2000,86.00,1/28/2023
1865,3722,103722,7/5/2011,2564.31,2/6/2023
1866,3723,103723,1/2/2005,1814.89,3/8/2023
1867,3725,103725,10/20/2009,2774.48,6/25/2023
1868,3727,103727,5/24/2018,1155.81,5/22/2023
1869,3729,103729,8/25/2000,353.60,8/2/2023
1870,3730,103730,4/30/2000,2771.41,1/26/2023
1871,3732,103732,7/2/2000,3159.86,5/7/2023
1872,3733,103733,9/1/2014,173.58,8/20/2023
1873,3735,103735,11/25/2000,4658.97,8/23/2023
1874,3737,103737,7/27/2003,1726.54,4/25/2023
1875,3738,103738,6/19/2020,552.78,6/4/2023
1876,3741,103741,7/10/2007,53.87,2/24/2023
1877,3743,103743,1/6/2018,2699.80,12/17/2023
1878,3744,103744,1/6/2000,3877.38,8/24/2023
1879,3749,103749,7/21/2004,4146.02,2/20/2023
1880,3750,103750,2/6/2016,4833.56,9/10/2023
1881,3752,103752,6/22/2015,1259.20,12/13/2023
1882,3754,103754,5/14/2020,4505.97,3/9/2023
1883,3756,103756,2/9/2018,699.35,3/6/2023
1884,3757,103757,8/9/2019,4806.71,8/5/2023
1885,3759,103759,6/23/2010,10.53,10/26/2023
1886,3762,103762,4/16/2002,1551.45,5/25/2023
1887,3763,103763,8/5/2012,3355.56,7/6/2023
1888,3764,103764,11/16/2004,3590.16,2/2/2023
1889,3766,103766,1/7/2006,2902.27,6/15/2023
1890,3767,103767,3/5/2008,957.71,10/22/2023
1891,3769,103769,5/22/2009,916.48,1/21/2023
1892,3770,103770,11/29/2019,2292.62,8/10/2023
1893,3771,103771,1/3/2001,449.83,1/25/2023
1894,3772,103772,11/24/2022,796.09,5/6/2023
1895,3773,103773,7/3/2020,959.14,9/21/2023
1896,3774,103774,4/15/2021,3597.49,7/19/2023
1897,3776,103776,5/6/2014,2560.80,6/12/2023
1898,3777,103777,2/9/2009,3387.31,11/19/2023
1899,3778,103778,12/16/2003,2749.97,1/25/2023
1900,3781,103781,1/21/2010,4829.55,8/12/2023
1901,3785,103785,4/19/2009,351.16,9/4/2023
1902,3787,103787,2/22/2019,2258.67,12/19/2023
1903,3791,103791,4/1/2001,708.34,6/12/2023
1904,3792,103792,2/8/2013,4525.55,3/10/2023
1905,3795,103795,3/29/2019,2228.37,3/3/2023
1906,3797,103797,8/9/2002,689.55,9/20/2023
1907,3798,103798,5/27/2020,123.13,4/14/2023
1908,3801,103801,11/12/2018,945.26,5/5/2023
1909,3805,103805,5/23/2016,4934.15,1/10/2023
1910,3806,103806,6/28/2014,417.00,2/13/2023
1911,3807,103807,10/15/2000,2317.52,5/18/2023
1912,3808,103808,4/23/2005,4843.79,10/1/2023
1913,3809,103809,5/4/2009,3216.05,3/25/2023
1914,3810,103810,11/18/2000,3252.96,3/4/2023
1915,3811,103811,6/29/2021,4494.94,11/27/2023
1916,3812,103812,8/14/2007,1699.37,10/26/2023
1917,3813,103813,5/14/2002,2740.56,7/20/2023
1918,3814,103814,6/19/2012,2341.30,4/1/2023
1919,3816,103816,1/6/2001,4414.76,7/25/2023
1920,3817,103817,8/12/2014,2093.12,5/19/2023
1921,3819,103819,5/25/2021,776.00,12/1/2023
1922,3820,103820,11/3/2007,573.01,9/12/2023
1923,3822,103822,4/26/2015,4805.11,2/2/2023
1924,3824,103824,12/13/2014,248.36,3/20/2023
1925,3825,103825,1/19/2022,633.00,6/24/2023
1926,3827,103827,3/1/2012,3986.35,2/10/2023
1927,3829,103829,10/29/2003,42.17,12/4/2023
1928,3832,103832,4/30/2019,765.90,8/28/2023
1929,3833,103833,12/26/2011,1233.84,7/12/2023
1930,3834,103834,6/20/2003,3178.16,4/15/2023
1931,3837,103837,11/1/2011,3799.47,5/5/2023
1932,3843,103843,4/1/2005,2789.82,10/31/2023
1933,3844,103844,4/23/2000,2600.54,2/9/2023
1934,3846,103846,3/3/2001,2809.59,12/17/2023
1935,3849,103849,4/1/2009,1298.32,4/30/2023
1936,3851,103851,8/14/2002,1057.91,10/17/2023
1937,3852,103852,10/28/2022,1169.81,12/23/2023
1938,3853,103853,7/24/2015,4285.25,3/25/2023
1939,3854,103854,8/6/2021,4353.10,11/20/2023
1940,3860,103860,6/26/2007,1866.15,4/26/2023
1941,3862,103862,2/26/2012,3420.17,1/29/2023
1942,3865,103865,7/22/2016,4608.13,11/18/2023
1943,3868,103868,11/22/2012,1900.38,11/12/2023
1944,3869,103869,7/27/2019,4440.90,11/29/2023
1945,3872,103872,3/30/2019,2045.59,3/23/2023
1946,3874,103874,8/16/2001,2522.38,2/6/2023
1947,3875,103875,11/10/2007,2694.17,9/16/2023
1948,3877,103877,12/4/2014,2029.36,4/9/2023
1949,3880,103880,3/29/2008,2660.43,9/24/2023
1950,3884,103884,2/3/2017,2928.83,10/24/2023
1951,3885,103885,10/25/2004,2525.89,1/30/2023
1952,3888,103888,2/21/2018,4076.94,3/15/2023
1953,3889,103889,5/31/2014,1395.33,12/26/2023
1954,3893,103893,5/21/2007,874.35,10/2/2023
1955,3894,103894,12/4/2016,1262.25,8/12/2023
1956,3895,103895,10/1/2021,160.20,5/12/2023
1957,3897,103897,11/30/2005,274.13,8/29/2023
1958,3899,103899,4/29/2015,3890.39,8/12/2023
1959,3900,103900,2/16/2015,2939.40,9/21/2023
1960,3902,103902,1/15/2020,570.36,11/11/2023
1961,3904,103904,4/24/2012,1862.79,12/18/2023
1962,3905,103905,2/17/2009,68.69,6/13/2023
1963,3906,103906,7/21/2010,80.05,8/18/2023
1964,3908,103908,2/19/2011,4029.16,8/13/2023
1965,3909,103909,4/3/2012,3955.92,9/2/2023
1966,3911,103911,3/26/2006,1004.92,9/2/2023
1967,3912,103912,8/22/2010,3688.46,10/3/2023
1968,3914,103914,12/11/2020,2078.45,5/10/2023
1969,3915,103915,4/19/2015,4802.73,10/30/2023
1970,3917,103917,11/7/2001,2154.19,3/12/2023
1971,3918,103918,5/12/2008,4803.93,9/27/2023
1972,3920,103920,3/5/2019,3009.11,11/8/2023
1973,3921,103921,2/26/2009,2561.87,7/5/2023
1974,3922,103922,3/23/2007,3751.70,3/7/2023
1975,3927,103927,1/20/2004,2333.28,9/7/2023
1976,3928,103928,4/17/2018,1011.70,9/29/2023
1977,3932,103932,10/26/2006,1554.82,12/8/2023
1978,3933,103933,4/9/2011,4817.05,8/30/2023
1979,3934,103934,1/31/2001,3098.36,8/4/2023
1980,3935,103935,10/16/2017,1540.61,7/7/2023
1981,3937,103937,12/17/2004,4500.17,8/30/2023
1982,3938,103938,1/23/2021,1852.73,5/17/2023
1983,3941,103941,3/28/2013,735.97,12/16/2023
1984,3942,103942,9/12/2022,3455.39,2/22/2023
1985,3943,103943,1/30/2004,3462.70,11/10/2023
1986,3949,103949,2/22/2018,2773.11,10/23/2023
1987,3950,103950,9/1/2017,4082.51,12/1/2023
1988,3951,103951,9/9/2018,151.22,6/21/2023
1989,3952,103952,8/2/2012,3544.28,8/29/2023
1990,3953,103953,8/13/2005,671.27,1/10/2023
1991,3954,103954,6/21/2012,3993.58,11/22/2023
1992,3955,103955,10/13/2021,4.88,8/6/2023
1993,3957,103957,1/26/2006,4109.80,7/16/2023
1994,3959,103959,10/2/2015,4468.72,6/3/2023
1995,3960,103960,4/26/2017,3905.60,9/1/2023
1996,3963,103963,5/19/2002,4197.68,2/22/2023
1997,3964,103964,5/1/2007,968.78,10/9/2023
1998,3965,103965,10/1/2017,4459.34,7/11/2023
1999,3966,103966,9/1/2010,3782.10,11/3/2023
2000,3967,103967,4/8/2000,1742.09,1/27/2023
2001,3971,103971,7/30/2010,2426.30,8/9/2023
2002,3972,103972,2/24/2014,1134.47,3/24/2023
2003,3975,103975,12/15/2017,1499.58,11/10/2023
2004,3976,103976,7/6/2011,3055.56,4/7/2023
2005,3977,103977,6/14/2011,1563.78,7/20/2023
2006,3978,103978,12/16/2015,3422.14,10/13/2023
2007,3979,103979,11/4/2016,3333.91,7/7/2023
2008,3982,103982,9/7/2013,914.75,6/2/2023
2009,3983,103983,9/6/2021,4103.68,10/6/2023
2010,3984,103984,12/16/2020,595.01,4/8/2023
2011,3985,103985,11/25/2019,1237.36,5/27/2023
2012,3986,103986,5/28/2005,2868.25,11/26/2023
2013,3987,103987,8/4/2003,2097.95,1/6/2023
2014,3988,103988,6/5/2008,4957.13,8/26/2023
2015,3989,103989,10/2/2000,3598.02,8/1/2023
2016,3991,103991,12/3/2017,3666.67,12/13/2023
2017,3994,103994,11/10/2012,1408.23,3/1/2023
2018,3995,103995,9/3/2015,4705.07,3/10/2023
2019,3997,103997,6/10/2021,2861.79,5/3/2023
2020,3998,103998,10/19/2022,4887.78,10/4/2023
2021,3999,103999,10/19/2004,2604.03,3/6/2023
2022,4001,104001,1/8/2008,2992.76,4/27/2023
2023,4003,104003,6/18/2003,3878.01,12/9/2023
2024,4004,104004,1/4/2007,4313.34,10/29/2023
2025,4008,104008,10/24/2016,2039.87,7/28/2023
2026,4009,104009,12/17/2017,4748.82,5/28/2023
2027,4012,104012,11/17/2016,3052.53,7/24/2023
2028,4013,104013,7/28/2004,2484.74,5/20/2023
2029,4014,104014,3/9/2022,824.90,3/18/2023
2030,4015,104015,8/25/2009,2311.39,7/30/2023
2031,4016,104016,5/31/2005,2788.07,12/25/2023
2032,4018,104018,12/5/2009,4458.42,6/24/2023
2033,4019,104019,2/15/2019,2983.32,8/22/2023
2034,4020,104020,9/19/2011,2319.28,2/17/2023
2035,4023,104023,12/23/2011,1934.69,10/26/2023
2036,4024,104024,6/4/2006,2233.77,6/6/2023
2037,4026,104026,4/9/2012,743.58,7/16/2023
2038,4030,104030,7/21/2013,3357.74,12/28/2023
2039,4032,104032,11/2/2011,4334.04,8/11/2023
2040,4038,104038,4/16/2018,4458.04,5/3/2023
2041,4041,104041,10/21/2019,3005.21,8/3/2023
2042,4042,104042,2/20/2008,3254.09,7/28/2023
2043,4044,104044,5/2/2018,1300.91,3/20/2023
2044,4048,104048,8/2/2002,1380.28,5/11/2023
2045,4050,104050,3/14/2007,4886.05,1/26/2023
2046,4053,104053,7/7/2016,2585.34,12/30/2023
2047,4056,104056,5/12/2013,4332.80,2/22/2023
2048,4057,104057,4/22/2013,2894.60,10/10/2023
2049,4060,104060,12/22/2004,2105.70,3/2/2023
2050,4063,104063,10/28/2005,4020.32,9/27/2023
2051,4064,104064,9/26/2005,1828.63,10/24/2023
2052,4066,104066,2/12/2013,1817.60,12/10/2023
2053,4067,104067,8/26/2021,3244.74,9/11/2023
2054,4068,104068,12/19/2010,1568.75,11/23/2023
2055,4071,104071,6/11/2003,3398.16,2/16/2023
2056,4072,104072,10/1/2021,959.06,7/24/2023
2057,4077,104077,12/2/2016,618.48,5/4/2023
2058,4078,104078,6/21/2002,1152.28,4/13/2023
2059,4081,104081,2/17/2005,3105.44,12/22/2023
