CustomerID,AccountNumber,TransactionID,TransactionDate,TransactionType,TransactionAmount,BranchID,CardID,CardType,CreditLimit,PaymentDueDate,LastPaymentDate,ResolutionStatus,ResolutionDate
3872,103872,3872,7/21/2023,Transfer,1645.28,22,3872,AMEX,2108.24,10/9/2023,6/14/2023,Pending,3/23/2023
3873,103873,3873,6/5/2023,Withdrawal,3171.10,36,3873,MasterCard,2470.09,1/30/2023,7/10/2023,Resolved,5/13/2023
3874,103874,3874,4/5/2023,Withdrawal,438.05,10,3874,AMEX,6317.88,1/25/2023,3/6/2023,Resolved,2/6/2023
3875,103875,3875,3/20/2023,Deposit,1981.58,9,3875,Visa,8333.77,11/12/2023,2/22/2023,Resolved,9/16/2023
3876,103876,3876,7/2/2023,Deposit,1864.67,56,3876,AMEX,2436.91,2/22/2023,6/16/2023,Pending,7/12/2023
3877,103877,3877,11/10/2023,Deposit,2688.79,55,3877,Visa,1387.27,8/31/2023,2/28/2023,Resolved,4/9/2023
3878,103878,3878,6/17/2023,Transfer,1482.22,19,3878,Visa,2977.74,3/29/2023,10/27/2023,Pending,5/16/2023
3879,103879,3879,7/5/2023,Deposit,4923.93,72,3879,AMEX,5535.39,6/7/2023,11/26/2023,Pending,10/19/2023
3880,103880,3880,11/24/2023,Transfer,1586.99,33,3880,MasterCard,9923.13,2/20/2023,1/3/2023,Pending,9/24/2023
3881,103881,3881,11/26/2023,Transfer,3484.89,20,3881,Visa,6562.73,3/7/2023,8/3/2023,Resolved,5/18/2023
3882,103882,3882,6/22/2023,Transfer,1837.84,94,3882,Visa,2996.04,8/30/2023,12/11/2023,Resolved,9/30/2023
3883,103883,3883,5/18/2023,Deposit,2672.83,35,3883,Visa,1099.47,11/11/2023,9/11/2023,Pending,10/19/2023
3884,103884,3884,12/24/2023,Deposit,1141.07,31,3884,Visa,2494.52,6/25/2023,11/13/2023,Resolved,10/24/2023
3885,103885,3885,7/29/2023,Deposit,872.23,83,3885,MasterCard,6905.65,10/27/2023,4/7/2023,Resolved,1/30/2023
3886,103886,3886,10/31/2023,Transfer,4862.23,50,3886,MasterCard,3868.06,11/1/2023,4/12/2023,Pending,9/11/2023
3887,103887,3887,8/8/2023,Transfer,2709.29,46,3887,AMEX,5995.51,5/14/2023,6/4/2023,Pending,3/18/2023
3888,103888,3888,7/9/2023,Withdrawal,2309.45,78,3888,Visa,6272.46,1/29/2023,9/21/2023,Resolved,3/15/2023
3889,103889,3889,10/11/2023,Withdrawal,3211.45,10,3889,Visa,2431.17,1/14/2023,3/5/2023,Resolved,12/26/2023
3890,103890,3890,4/24/2023,Transfer,1125.03,67,3890,Visa,4677.13,9/29/2023,2/9/2023,Pending,9/16/2023
3891,103891,3891,1/20/2023,Withdrawal,4111.64,34,3891,Visa,5983.23,9/26/2023,6/3/2023,Resolved,4/6/2023
3892,103892,3892,3/29/2023,Transfer,1248.70,51,3892,MasterCard,8804.97,1/1/2023,11/5/2023,Pending,12/22/2023
3893,103893,3893,11/22/2023,Withdrawal,2717.22,92,3893,Visa,8195.51,6/30/2023,7/10/2023,Pending,10/2/2023
3894,103894,3894,10/24/2023,Transfer,644.63,83,3894,Visa,7061.76,7/12/2023,4/25/2023,Pending,8/12/2023
3895,103895,3895,12/18/2023,Withdrawal,2877.08,39,3895,AMEX,7994.67,2/13/2023,8/31/2023,Resolved,5/12/2023
3896,103896,3896,9/19/2023,Transfer,2419.95,90,3896,MasterCard,9626.05,1/21/2023,8/3/2023,Pending,11/21/2023
3897,103897,3897,1/30/2023,Deposit,1410.43,68,3897,AMEX,7866.72,6/1/2023,6/29/2023,Resolved,8/29/2023
3898,103898,3898,2/23/2023,Withdrawal,1544.55,12,3898,MasterCard,2835.84,6/4/2023,4/15/2023,Pending,10/28/2023
3899,103899,3899,6/24/2023,Transfer,58.96,26,3899,AMEX,4024.77,8/12/2023,2/6/2023,Pending,8/12/2023
3900,103900,3900,9/7/2023,Deposit,146.31,71,3900,Visa,4311.19,3/24/2023,11/14/2023,Pending,9/21/2023
3901,103901,3901,1/10/2023,Transfer,3008.28,67,3901,MasterCard,4938.00,5/28/2023,5/10/2023,Resolved,3/8/2023
3902,103902,3902,10/2/2023,Deposit,3594.70,90,3902,MasterCard,6702.15,9/22/2023,6/19/2023,Pending,11/11/2023
3903,103903,3903,9/22/2023,Transfer,2739.04,2,3903,MasterCard,4781.11,10/12/2023,5/9/2023,Resolved,11/4/2023
3904,103904,3904,5/15/2023,Transfer,418.74,12,3904,MasterCard,5186.72,12/4/2023,8/2/2023,Pending,12/18/2023
3905,103905,3905,3/2/2023,Transfer,4704.94,59,3905,Visa,6338.25,3/20/2023,7/28/2023,Pending,6/13/2023
3906,103906,3906,1/14/2023,Withdrawal,3570.03,32,3906,Visa,8294.19,11/11/2023,7/8/2023,Resolved,8/18/2023
3907,103907,3907,9/15/2023,Deposit,1194.50,51,3907,Visa,5036.26,2/3/2023,1/5/2023,Resolved,2/27/2023
3908,103908,3908,10/28/2023,Deposit,3360.72,11,3908,AMEX,6675.12,10/14/2023,8/3/2023,Resolved,8/13/2023
3909,103909,3909,10/3/2023,Deposit,566.17,32,3909,Visa,5185.63,8/28/2023,3/31/2023,Resolved,9/2/2023
3910,103910,3910,1/26/2023,Withdrawal,3899.15,64,3910,MasterCard,9978.09,12/2/2023,2/6/2023,Resolved,3/29/2023
3911,103911,3911,2/8/2023,Withdrawal,2409.81,45,3911,Visa,9491.61,11/30/2023,11/21/2023,Pending,9/2/2023
3912,103912,3912,9/3/2023,Deposit,2052.75,79,3912,Visa,5867.15,4/11/2023,8/26/2023,Resolved,10/3/2023
3913,103913,3913,5/31/2023,Withdrawal,55.64,54,3913,AMEX,8338.44,4/12/2023,6/29/2023,Pending,10/22/2023
3914,103914,3914,7/27/2023,Withdrawal,3265.85,6,3914,MasterCard,8769.25,1/25/2023,8/18/2023,Pending,5/10/2023
3915,103915,3915,6/2/2023,Deposit,4146.72,26,3915,AMEX,1250.83,1/15/2023,5/17/2023,Pending,10/30/2023
3916,103916,3916,4/26/2023,Transfer,1448.60,8,3916,Visa,9281.04,1/28/2023,1/14/2023,Resolved,3/6/2023
3917,103917,3917,7/20/2023,Transfer,68.73,8,3917,AMEX,8743.84,5/19/2023,4/6/2023,Resolved,3/12/2023
3918,103918,3918,6/30/2023,Deposit,3878.83,38,3918,AMEX,8370.02,3/22/2023,7/13/2023,Pending,9/27/2023
3919,103919,3919,10/8/2023,Withdrawal,3181.97,8,3919,MasterCard,6108.75,2/9/2023,3/9/2023,Pending,7/7/2023
3920,103920,3920,6/23/2023,Withdrawal,3886.67,17,3920,MasterCard,3050.00,4/6/2023,2/11/2023,Resolved,11/8/2023
3921,103921,3921,6/4/2023,Deposit,2696.20,83,3921,MasterCard,5513.68,6/29/2023,3/1/2023,Pending,7/5/2023
3922,103922,3922,12/22/2023,Deposit,2310.12,3,3922,MasterCard,8194.14,5/28/2023,5/3/2023,Resolved,3/7/2023
3923,103923,3923,11/15/2023,Deposit,1104.60,41,3923,AMEX,5064.99,10/11/2023,12/10/2023,Pending,8/14/2023
3924,103924,3924,4/25/2023,Deposit,403.40,73,3924,Visa,9886.13,4/13/2023,11/3/2023,Pending,10/31/2023
3925,103925,3925,10/30/2023,Withdrawal,2362.51,53,3925,AMEX,3040.02,10/11/2023,1/28/2023,Pending,1/10/2023
3926,103926,3926,5/22/2023,Transfer,4343.30,97,3926,MasterCard,9196.99,7/30/2023,7/27/2023,Pending,3/19/2023
3927,103927,3927,10/6/2023,Deposit,306.14,96,3927,MasterCard,3905.11,12/31/2023,5/21/2023,Pending,9/7/2023
3928,103928,3928,1/16/2023,Withdrawal,4945.58,96,3928,MasterCard,8547.75,8/25/2023,2/21/2023,Pending,9/29/2023
3929,103929,3929,5/28/2023,Deposit,4735.49,70,3929,MasterCard,4910.50,12/13/2023,5/27/2023,Resolved,10/12/2023
3930,103930,3930,9/19/2023,Transfer,3207.28,62,3930,AMEX,8493.53,12/21/2023,2/13/2023,Resolved,7/11/2023
3931,103931,3931,1/29/2023,Deposit,4571.91,53,3931,AMEX,6303.06,6/7/2023,6/3/2023,Pending,12/5/2023
3932,103932,3932,9/17/2023,Withdrawal,2772.10,59,3932,Visa,9164.36,7/15/2023,8/20/2023,Pending,12/8/2023
3933,103933,3933,4/24/2023,Deposit,2028.87,93,3933,MasterCard,5306.93,8/14/2023,3/27/2023,Resolved,8/30/2023
3934,103934,3934,1/8/2023,Transfer,2862.74,81,3934,AMEX,9398.57,4/29/2023,9/28/2023,Resolved,8/4/2023
3935,103935,3935,10/31/2023,Withdrawal,4384.01,83,3935,Visa,2146.63,11/7/2023,3/13/2023,Pending,7/7/2023
3936,103936,3936,9/12/2023,Withdrawal,4788.03,95,3936,Visa,8280.58,10/16/2023,4/29/2023,Resolved,5/25/2023
3937,103937,3937,3/25/2023,Transfer,4192.06,83,3937,Visa,2987.13,2/10/2023,1/9/2023,Pending,8/30/2023
3938,103938,3938,1/16/2023,Deposit,906.61,23,3938,Visa,3069.83,2/13/2023,11/8/2023,Resolved,5/17/2023
3939,103939,3939,10/30/2023,Deposit,2962.77,47,3939,MasterCard,1590.61,3/22/2023,12/24/2023,Pending,7/11/2023
3940,103940,3940,10/14/2023,Withdrawal,2229.33,35,3940,Visa,7586.27,4/29/2023,4/20/2023,Resolved,9/10/2023
3941,103941,3941,4/6/2023,Transfer,2411.51,14,3941,MasterCard,6794.40,4/15/2023,11/10/2023,Resolved,12/16/2023
3942,103942,3942,5/2/2023,Withdrawal,2146.91,65,3942,Visa,4015.81,5/16/2023,6/28/2023,Resolved,2/22/2023
3943,103943,3943,8/14/2023,Withdrawal,347.11,97,3943,Visa,9782.09,10/31/2023,7/18/2023,Pending,11/10/2023
3944,103944,3944,1/29/2023,Transfer,4231.05,49,3944,AMEX,1523.11,2/18/2023,9/16/2023,Resolved,4/26/2023
3945,103945,3945,3/17/2023,Transfer,4892.05,36,3945,MasterCard,7928.75,11/5/2023,12/31/2023,Pending,9/6/2023
3946,103946,3946,11/20/2023,Transfer,1056.57,1,3946,MasterCard,3375.22,9/16/2023,6/26/2023,Pending,10/29/2023
3947,103947,3947,4/29/2023,Deposit,3113.56,84,3947,Visa,1603.11,6/1/2023,11/1/2023,Resolved,1/26/2023
3948,103948,3948,6/20/2023,Withdrawal,2687.48,22,3948,MasterCard,6730.73,9/29/2023,10/6/2023,Pending,12/1/2023
3949,103949,3949,2/3/2023,Withdrawal,4483.51,35,3949,AMEX,3961.89,9/10/2023,3/2/2023,Pending,10/23/2023
3950,103950,3950,9/19/2023,Deposit,3523.47,3,3950,Visa,5054.59,8/17/2023,9/6/2023,Pending,12/1/2023
3951,103951,3951,11/1/2023,Transfer,3750.81,12,3951,AMEX,5255.05,7/2/2023,12/8/2023,Resolved,6/21/2023
3952,103952,3952,7/7/2023,Deposit,4760.00,37,3952,Visa,1366.14,12/21/2023,9/13/2023,Pending,8/29/2023
3953,103953,3953,2/20/2023,Withdrawal,3320.75,58,3953,MasterCard,5786.07,1/10/2023,2/18/2023,Pending,1/10/2023
3954,103954,3954,1/9/2023,Deposit,2273.25,77,3954,Visa,1353.90,3/13/2023,5/4/2023,Resolved,11/22/2023
3955,103955,3955,5/13/2023,Withdrawal,269.01,12,3955,Visa,2646.67,1/25/2023,2/17/2023,Pending,8/6/2023
3956,103956,3956,7/11/2023,Deposit,4532.76,2,3956,MasterCard,7450.78,11/21/2023,6/15/2023,Resolved,2/22/2023
3957,103957,3957,1/16/2023,Deposit,2952.74,84,3957,AMEX,7512.46,3/17/2023,8/18/2023,Resolved,7/16/2023
3958,103958,3958,7/6/2023,Withdrawal,3414.76,65,3958,MasterCard,1025.24,4/22/2023,7/7/2023,Pending,3/7/2023
3959,103959,3959,7/3/2023,Withdrawal,2531.43,58,3959,Visa,8639.90,11/5/2023,3/24/2023,Resolved,6/3/2023
3960,103960,3960,7/12/2023,Deposit,1974.18,60,3960,Visa,1078.26,12/28/2023,7/2/2023,Resolved,9/1/2023
3961,103961,3961,3/25/2023,Deposit,2524.40,41,3961,Visa,9720.57,9/13/2023,10/12/2023,Resolved,8/21/2023
3962,103962,3962,6/24/2023,Deposit,252.03,35,3962,AMEX,6043.95,3/23/2023,3/22/2023,Pending,1/15/2023
3963,103963,3963,4/2/2023,Deposit,3991.58,88,3963,MasterCard,4313.62,7/8/2023,5/20/2023,Resolved,2/22/2023
3964,103964,3964,10/18/2023,Withdrawal,798.27,90,3964,MasterCard,6463.79,9/21/2023,11/28/2023,Resolved,10/9/2023
3965,103965,3965,3/3/2023,Transfer,1669.98,11,3965,MasterCard,2336.80,7/31/2023,7/25/2023,Resolved,7/11/2023
3966,103966,3966,2/2/2023,Withdrawal,444.10,52,3966,MasterCard,5295.18,1/16/2023,4/22/2023,Resolved,11/3/2023
3967,103967,3967,5/23/2023,Transfer,4101.53,52,3967,MasterCard,7199.16,3/7/2023,4/16/2023,Resolved,1/27/2023
3968,103968,3968,12/7/2023,Withdrawal,850.04,62,3968,MasterCard,6889.92,7/13/2023,4/20/2023,Pending,10/21/2023
3969,103969,3969,12/28/2023,Transfer,2000.61,63,3969,MasterCard,9168.46,6/1/2023,10/1/2023,Pending,9/26/2023
3970,103970,3970,5/3/2023,Withdrawal,2083.23,15,3970,MasterCard,3559.33,1/24/2023,3/28/2023,Pending,3/13/2023
3971,103971,3971,4/25/2023,Transfer,1588.97,70,3971,MasterCard,1634.69,3/2/2023,4/18/2023,Resolved,8/9/2023
3972,103972,3972,12/23/2023,Deposit,4302.03,40,3972,Visa,4352.69,8/26/2023,4/5/2023,Resolved,3/24/2023
3973,103973,3973,3/21/2023,Deposit,3861.19,9,3973,MasterCard,2195.22,8/26/2023,7/24/2023,Pending,12/26/2023
3974,103974,3974,8/30/2023,Transfer,3720.95,70,3974,Visa,9039.42,7/21/2023,2/23/2023,Resolved,12/22/2023
3975,103975,3975,5/16/2023,Deposit,1133.33,17,3975,MasterCard,9831.94,2/12/2023,3/24/2023,Pending,11/10/2023
3976,103976,3976,12/31/2023,Transfer,955.70,23,3976,MasterCard,6710.57,3/15/2023,11/9/2023,Resolved,4/7/2023
3977,103977,3977,4/5/2023,Transfer,1240.50,58,3977,Visa,8143.68,1/24/2023,11/13/2023,Resolved,7/20/2023
3978,103978,3978,9/21/2023,Deposit,1936.95,95,3978,MasterCard,7270.27,10/30/2023,7/3/2023,Pending,10/13/2023
3979,103979,3979,5/21/2023,Deposit,2399.00,80,3979,AMEX,5931.69,11/10/2023,11/20/2023,Pending,7/7/2023
3980,103980,3980,3/29/2023,Withdrawal,1258.37,51,3980,MasterCard,8454.28,4/13/2023,6/6/2023,Pending,7/21/2023
3981,103981,3981,8/25/2023,Transfer,2294.23,57,3981,Visa,9039.32,2/12/2023,8/14/2023,Pending,3/1/2023
3982,103982,3982,2/28/2023,Withdrawal,930.06,86,3982,Visa,5613.95,9/4/2023,4/30/2023,Resolved,6/2/2023
3983,103983,3983,12/3/2023,Transfer,1352.07,16,3983,Visa,8300.26,1/11/2023,3/10/2023,Resolved,10/6/2023
3984,103984,3984,6/24/2023,Transfer,1311.11,45,3984,MasterCard,4511.10,11/30/2023,5/24/2023,Resolved,4/8/2023
3985,103985,3985,3/1/2023,Withdrawal,3638.32,61,3985,AMEX,3099.80,8/23/2023,7/7/2023,Pending,5/27/2023
3986,103986,3986,6/18/2023,Deposit,2297.89,12,3986,AMEX,5166.86,8/9/2023,6/8/2023,Pending,11/26/2023
3987,103987,3987,2/21/2023,Withdrawal,3079.93,73,3987,MasterCard,3226.57,1/7/2023,8/1/2023,Resolved,1/6/2023
3988,103988,3988,8/16/2023,Deposit,3349.84,6,3988,Visa,4526.60,9/25/2023,9/12/2023,Pending,8/26/2023
3989,103989,3989,9/5/2023,Deposit,351.89,4,3989,Visa,6765.87,1/13/2023,7/16/2023,Resolved,8/1/2023
3990,103990,3990,11/28/2023,Transfer,3976.24,81,3990,AMEX,2547.48,5/2/2023,3/19/2023,Pending,1/31/2023
3991,103991,3991,2/5/2023,Withdrawal,1427.02,74,3991,MasterCard,7518.94,2/19/2023,1/30/2023,Resolved,12/13/2023
3992,103992,3992,11/29/2023,Withdrawal,2553.67,35,3992,AMEX,9066.08,6/4/2023,12/12/2023,Pending,10/5/2023
3993,103993,3993,4/9/2023,Deposit,1698.55,47,3993,MasterCard,4442.77,8/3/2023,10/7/2023,Resolved,3/22/2023
3994,103994,3994,3/10/2023,Deposit,3870.21,85,3994,AMEX,9771.11,6/4/2023,8/16/2023,Pending,3/1/2023
3995,103995,3995,5/21/2023,Transfer,1149.00,19,3995,Visa,7201.07,1/9/2023,10/4/2023,Pending,3/10/2023
3996,103996,3996,7/19/2023,Transfer,4819.19,27,3996,AMEX,6178.29,3/4/2023,8/8/2023,Pending,10/2/2023
3997,103997,3997,9/24/2023,Deposit,2006.61,11,3997,MasterCard,3735.49,7/15/2023,12/4/2023,Pending,5/3/2023
3998,103998,3998,1/8/2023,Transfer,3561.06,70,3998,Visa,1148.21,1/8/2023,3/20/2023,Resolved,10/4/2023
3999,103999,3999,3/3/2023,Deposit,3210.82,59,3999,AMEX,4720.05,8/18/2023,10/18/2023,Resolved,3/6/2023
4000,104000,4000,5/20/2023,Withdrawal,3715.51,41,4000,AMEX,9205.44,2/13/2023,3/6/2023,Resolved,12/1/2023
4001,104001,4001,11/29/2023,Transfer,2759.84,43,4001,AMEX,8236.71,10/5/2023,5/1/2023,Pending,4/27/2023
4002,104002,4002,12/27/2023,Withdrawal,1925.14,28,4002,MasterCard,9845.29,8/25/2023,4/29/2023,Resolved,5/19/2023
4003,104003,4003,12/8/2023,Deposit,906.17,63,4003,MasterCard,8268.46,7/30/2023,6/21/2023,Pending,12/9/2023
4004,104004,4004,4/20/2023,Transfer,2602.02,67,4004,AMEX,7565.72,5/10/2023,3/19/2023,Resolved,10/29/2023
4005,104005,4005,6/21/2023,Deposit,313.68,45,4005,AMEX,1781.96,10/27/2023,7/23/2023,Pending,6/29/2023
4006,104006,4006,2/27/2023,Withdrawal,303.53,24,4006,AMEX,9817.21,9/28/2023,1/5/2023,Pending,8/19/2023
4007,104007,4007,12/10/2023,Transfer,3070.83,77,4007,Visa,3627.81,6/14/2023,4/12/2023,Pending,4/1/2023
4008,104008,4008,1/8/2023,Withdrawal,2407.64,64,4008,Visa,3194.30,2/7/2023,6/26/2023,Resolved,7/28/2023
4009,104009,4009,12/29/2023,Withdrawal,2535.46,79,4009,AMEX,1264.12,10/4/2023,12/28/2023,Pending,5/28/2023
4010,104010,4010,3/5/2023,Deposit,1600.28,73,4010,Visa,4613.98,1/20/2023,12/15/2023,Resolved,8/15/2023
4011,104011,4011,11/4/2023,Withdrawal,3954.92,39,4011,Visa,9052.10,12/27/2023,12/31/2023,Pending,7/27/2023
4012,104012,4012,11/23/2023,Withdrawal,1013.91,99,4012,MasterCard,7925.27,3/13/2023,11/14/2023,Resolved,7/24/2023
4013,104013,4013,10/5/2023,Withdrawal,2934.79,45,4013,Visa,6275.89,10/26/2023,1/15/2023,Resolved,5/20/2023
4014,104014,4014,7/10/2023,Deposit,4303.79,61,4014,AMEX,7720.96,2/25/2023,8/2/2023,Resolved,3/18/2023
4015,104015,4015,8/10/2023,Withdrawal,4172.02,82,4015,Visa,1475.29,11/25/2023,8/6/2023,Resolved,7/30/2023
4016,104016,4016,3/20/2023,Deposit,152.85,43,4016,Visa,2692.30,6/5/2023,11/21/2023,Pending,12/25/2023
4017,104017,4017,2/6/2023,Transfer,1402.14,67,4017,MasterCard,5213.07,2/7/2023,8/9/2023,Pending,11/12/2023
4018,104018,4018,7/7/2023,Transfer,3576.52,92,4018,Visa,7021.30,12/25/2023,1/1/2023,Resolved,6/24/2023
4019,104019,4019,5/28/2023,Deposit,3706.32,80,4019,Visa,6120.55,3/24/2023,8/12/2023,Resolved,8/22/2023
4020,104020,4020,4/5/2023,Transfer,2418.90,42,4020,AMEX,2383.17,2/25/2023,5/19/2023,Resolved,2/17/2023
4021,104021,4021,4/25/2023,Withdrawal,1020.37,41,4021,Visa,8394.99,2/13/2023,10/17/2023,Resolved,2/12/2023
4022,104022,4022,6/22/2023,Withdrawal,1402.21,47,4022,MasterCard,2221.40,12/14/2023,1/17/2023,Pending,10/14/2023
4023,104023,4023,5/2/2023,Deposit,4006.78,43,4023,MasterCard,3259.54,11/3/2023,8/7/2023,Pending,10/26/2023
4024,104024,4024,11/10/2023,Withdrawal,968.88,23,4024,MasterCard,9522.20,7/29/2023,7/11/2023,Pending,6/6/2023
4025,104025,4025,7/23/2023,Transfer,4712.14,32,4025,AMEX,9440.79,11/20/2023,5/22/2023,Resolved,7/10/2023
4026,104026,4026,6/14/2023,Transfer,2509.33,74,4026,Visa,2488.87,11/7/2023,6/19/2023,Resolved,7/16/2023
4027,104027,4027,8/10/2023,Deposit,1424.27,57,4027,Visa,3060.63,11/3/2023,4/28/2023,Resolved,12/13/2023
4028,104028,4028,9/16/2023,Transfer,1954.18,38,4028,Visa,6790.54,8/16/2023,12/29/2023,Resolved,2/10/2023
4029,104029,4029,3/18/2023,Transfer,1290.00,77,4029,MasterCard,8546.20,11/24/2023,10/27/2023,Resolved,9/23/2023
4030,104030,4030,3/16/2023,Transfer,1927.83,15,4030,MasterCard,6018.35,11/30/2023,10/20/2023,Pending,12/28/2023
4031,104031,4031,8/10/2023,Deposit,662.67,28,4031,MasterCard,3523.17,7/12/2023,2/23/2023,Pending,10/22/2023
4032,104032,4032,7/20/2023,Deposit,4117.58,13,4032,AMEX,3562.45,11/18/2023,6/6/2023,Pending,8/11/2023
4033,104033,4033,8/10/2023,Withdrawal,4818.65,35,4033,MasterCard,1324.94,1/10/2023,3/23/2023,Pending,1/26/2023
4034,104034,4034,4/3/2023,Transfer,3299.11,2,4034,MasterCard,1050.33,5/21/2023,2/21/2023,Resolved,5/18/2023
4035,104035,4035,2/7/2023,Transfer,4044.82,61,4035,AMEX,2153.98,7/18/2023,11/11/2023,Resolved,5/11/2023
4036,104036,4036,8/22/2023,Deposit,1148.12,65,4036,AMEX,9936.95,4/13/2023,7/5/2023,Pending,9/14/2023
4037,104037,4037,5/1/2023,Transfer,323.14,41,4037,AMEX,2766.08,3/26/2023,11/26/2023,Resolved,6/28/2023
4038,104038,4038,2/18/2023,Withdrawal,3139.29,96,4038,Visa,5943.34,12/19/2023,5/25/2023,Pending,5/3/2023
4039,104039,4039,2/3/2023,Transfer,4089.72,94,4039,MasterCard,2547.60,1/15/2023,11/21/2023,Resolved,11/14/2023
4040,104040,4040,6/3/2023,Deposit,4173.37,86,4040,Visa,8796.35,2/18/2023,9/7/2023,Resolved,8/13/2023
4041,104041,4041,5/10/2023,Transfer,2668.49,4,4041,MasterCard,6955.74,12/8/2023,7/14/2023,Resolved,8/3/2023
4042,104042,4042,2/25/2023,Withdrawal,3114.28,53,4042,AMEX,7678.28,7/3/2023,8/9/2023,Resolved,7/28/2023
4043,104043,4043,4/10/2023,Withdrawal,1847.57,88,4043,Visa,8344.06,11/8/2023,6/22/2023,Resolved,8/13/2023
4044,104044,4044,5/15/2023,Deposit,4155.04,14,4044,MasterCard,8299.43,12/14/2023,4/12/2023,Pending,3/20/2023
4045,104045,4045,2/5/2023,Withdrawal,3491.05,17,4045,AMEX,1065.03,3/25/2023,6/7/2023,Pending,8/12/2023
4046,104046,4046,6/17/2023,Transfer,937.50,14,4046,MasterCard,7047.03,12/20/2023,8/21/2023,Resolved,3/11/2023
4047,104047,4047,7/25/2023,Withdrawal,1404.40,41,4047,AMEX,8402.82,7/20/2023,3/13/2023,Resolved,9/30/2023
4048,104048,4048,10/9/2023,Withdrawal,767.76,62,4048,AMEX,1496.37,3/30/2023,12/21/2023,Resolved,5/11/2023
4049,104049,4049,3/25/2023,Deposit,2533.56,52,4049,MasterCard,5793.44,10/27/2023,5/11/2023,Pending,12/19/2023
4050,104050,4050,3/16/2023,Withdrawal,1019.17,27,4050,Visa,2547.73,10/2/2023,11/25/2023,Resolved,1/26/2023
4051,104051,4051,3/31/2023,Deposit,802.25,85,4051,AMEX,2915.09,6/22/2023,3/6/2023,Pending,5/29/2023
4052,104052,4052,5/1/2023,Transfer,810.56,40,4052,MasterCard,8579.17,8/31/2023,4/7/2023,Pending,12/10/2023
4053,104053,4053,4/9/2023,Withdrawal,1336.70,35,4053,AMEX,5138.86,5/15/2023,9/17/2023,Pending,12/30/2023
4054,104054,4054,11/21/2023,Transfer,4047.06,90,4054,AMEX,2661.10,2/11/2023,4/4/2023,Pending,9/10/2023
4055,104055,4055,9/29/2023,Transfer,4692.07,95,4055,Visa,7715.00,10/17/2023,4/5/2023,Resolved,10/30/2023
4056,104056,4056,3/16/2023,Withdrawal,4979.33,59,4056,Visa,9023.05,3/6/2023,12/24/2023,Resolved,2/22/2023
4057,104057,4057,12/19/2023,Withdrawal,211.00,97,4057,AMEX,7109.90,2/16/2023,11/22/2023,Resolved,10/10/2023
4058,104058,4058,5/17/2023,Deposit,2848.84,49,4058,MasterCard,9287.36,1/3/2023,8/22/2023,Pending,9/3/2023
4059,104059,4059,9/18/2023,Withdrawal,1339.56,63,4059,MasterCard,3578.36,2/15/2023,2/4/2023,Pending,6/21/2023
4060,104060,4060,7/31/2023,Deposit,4944.66,11,4060,Visa,4894.75,5/4/2023,8/14/2023,Resolved,3/2/2023
4061,104061,4061,2/12/2023,Withdrawal,4921.80,80,4061,AMEX,1948.07,7/25/2023,1/27/2023,Pending,12/21/2023
4062,104062,4062,4/8/2023,Withdrawal,4671.19,6,4062,MasterCard,1660.34,11/9/2023,11/29/2023,Resolved,12/10/2023
4063,104063,4063,10/13/2023,Withdrawal,80.98,98,4063,MasterCard,4628.74,1/11/2023,6/18/2023,Pending,9/27/2023
4064,104064,4064,3/15/2023,Withdrawal,781.06,41,4064,MasterCard,7139.36,1/27/2023,5/30/2023,Resolved,10/24/2023
4065,104065,4065,5/8/2023,Withdrawal,2766.73,32,4065,MasterCard,7788.62,3/10/2023,6/17/2023,Resolved,12/14/2023
4066,104066,4066,2/1/2023,Deposit,944.57,21,4066,MasterCard,2357.65,12/28/2023,12/15/2023,Resolved,12/10/2023
4067,104067,4067,8/4/2023,Withdrawal,4275.71,93,4067,AMEX,6523.67,1/9/2023,11/10/2023,Pending,9/11/2023
4068,104068,4068,9/30/2023,Deposit,3501.69,75,4068,AMEX,5724.73,5/14/2023,2/6/2023,Resolved,11/23/2023
4069,104069,4069,12/30/2023,Deposit,928.57,57,4069,AMEX,8271.03,5/7/2023,5/20/2023,Pending,6/16/2023
4070,104070,4070,3/8/2023,Withdrawal,4093.87,5,4070,MasterCard,7558.24,12/5/2023,12/27/2023,Pending,12/29/2023
4071,104071,4071,8/19/2023,Withdrawal,2496.39,91,4071,AMEX,5500.11,4/12/2023,7/16/2023,Pending,2/16/2023
4072,104072,4072,8/23/2023,Withdrawal,3551.46,28,4072,Visa,3216.30,10/11/2023,7/16/2023,Pending,7/24/2023
4073,104073,4073,6/3/2023,Deposit,707.75,95,4073,AMEX,8893.64,10/18/2023,2/28/2023,Pending,8/19/2023
4074,104074,4074,1/12/2023,Transfer,2594.08,75,4074,MasterCard,2505.15,11/4/2023,11/2/2023,Pending,12/29/2023
4075,104075,4075,2/6/2023,Transfer,3883.93,77,4075,AMEX,3340.32,1/8/2023,12/12/2023,Resolved,4/8/2023
4076,104076,4076,6/19/2023,Deposit,1734.48,70,4076,Visa,7068.33,9/14/2023,9/16/2023,Pending,2/7/2023
4077,104077,4077,11/9/2023,Withdrawal,942.25,27,4077,Visa,5755.16,6/19/2023,3/5/2023,Resolved,5/4/2023
4078,104078,4078,1/12/2023,Withdrawal,3200.95,94,4078,MasterCard,1939.44,5/27/2023,11/23/2023,Resolved,4/13/2023
